simple,GP-FAH-3,Fleurs CBD Amnesia Haze Indoor — 3g,1,0,visible,"Format 3g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>3g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>3g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,250,,0,,0.003,,,,,1,,13.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,3g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-5,Fleurs CBD Amnesia Haze Indoor — 5g,1,0,visible,"Format 5g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>5g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>5g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,150,,0,,0.005,,,,,1,19.90,21.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,5g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-10,Fleurs CBD Amnesia Haze Indoor — 10g,1,0,visible,"Format 10g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>10g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>10g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,150,,0,,0.010,,,,,1,,37.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,10g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-25,Fleurs CBD Amnesia Haze Indoor — 25g,1,0,visible,"Format 25g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>25g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>25g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,100,,0,,0.025,,,,,1,74.90,79.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,25g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-50,Fleurs CBD Amnesia Haze Indoor — 50g,1,0,visible,"Format 50g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>50g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>50g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,60,,0,,0.050,,,,,1,134.90,144.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,50g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-100,Fleurs CBD Amnesia Haze Indoor — 100g,1,0,visible,"Format 100g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>100g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>100g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,40,,0,,0.100,,,,,1,239.90,259.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,100g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-250,Fleurs CBD Amnesia Haze Indoor — 250g,1,0,visible,"Format 250g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>250g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>250g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,20,,0,,0.250,,,,,1,529.90,579.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,250g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-500,Fleurs CBD Amnesia Haze Indoor — 500g,1,0,visible,"Format 500g. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>500g</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>500g</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,10,,0,,0.500,,,,,1,969.90,1049.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,500g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FAH-1000,Fleurs CBD Amnesia Haze Indoor — 1kg,1,0,visible,"Format 1kg. ~16% CBD, THC < 0,2%. Indoor Espagne.","<p>Amnesia Haze Indoor — <strong>1kg</strong>. CBD : ~16% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Espagne.</p><ul><li>Grammage : <strong>1kg</strong></li><li>CBD : ~16% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Espagne</li></ul>",,,taxable,,1,5,,0,,1.000,,,,,1,1749.90,1899.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_amnesia_haze.png,,,,,,,,,,,Grammage,1kg,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-1,Fleurs CBD Purple Haze Indoor — 1g,1,0,visible,"Format 1g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>1g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>1g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,180,,0,,0.001,,,,,1,,5.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,1g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-3,Fleurs CBD Purple Haze Indoor — 3g,1,0,visible,"Format 3g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>3g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>3g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,180,,0,,0.003,,,,,1,,13.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,3g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-5,Fleurs CBD Purple Haze Indoor — 5g,1,0,visible,"Format 5g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>5g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>5g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,140,,0,,0.005,,,,,1,,21.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,5g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-10,Fleurs CBD Purple Haze Indoor — 10g,1,0,visible,"Format 10g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>10g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>10g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,100,,0,,0.010,,,,,1,,37.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,10g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-25,Fleurs CBD Purple Haze Indoor — 25g,1,0,visible,"Format 25g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>25g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>25g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,80,,0,,0.025,,,,,1,74.90,79.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,25g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-50,Fleurs CBD Purple Haze Indoor — 50g,1,0,visible,"Format 50g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>50g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>50g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,60,,0,,0.050,,,,,1,134.90,144.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,50g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-100,Fleurs CBD Purple Haze Indoor — 100g,1,0,visible,"Format 100g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>100g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>100g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,40,,0,,0.100,,,,,1,239.90,259.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,100g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-250,Fleurs CBD Purple Haze Indoor — 250g,1,0,visible,"Format 250g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>250g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>250g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,20,,0,,0.250,,,,,1,524.90,574.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,250g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-500,Fleurs CBD Purple Haze Indoor — 500g,1,0,visible,"Format 500g. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>500g</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>500g</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,10,,0,,0.500,,,,,1,959.90,1039.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,500g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FPH-1000,Fleurs CBD Purple Haze Indoor — 1kg,1,0,visible,"Format 1kg. ~15% CBD, THC < 0,2%. Indoor Pays-Bas.","<p>Purple Haze Indoor — <strong>1kg</strong>. CBD : ~15% &middot; THC : &lt; 0,2% &middot; Culture : Indoor Pays-Bas.</p><ul><li>Grammage : <strong>1kg</strong></li><li>CBD : ~15% &middot; THC : &lt; 0,2%</li><li>Culture : Indoor Pays-Bas</li></ul>",,,taxable,,1,5,,0,,1.000,,,,,1,1729.90,1879.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/cbd_flower_realistic.png,,,,,,,,,,,Grammage,1kg,1,1,Spectre,Fleur séchée,1,1
simple,GP-FCG-1,Fleurs CBD Critical+ Greenhouse — 1g,1,0,visible,"Format 1g. ~14% CBD, THC < 0,2%. Greenhouse Suisse.","<p>Critical+ Greenhouse — <strong>1g</strong>. CBD : ~14% &middot; THC : &lt; 0,2% &middot; Culture : Greenhouse Suisse.</p><ul><li>Grammage : <strong>1g</strong></li><li>CBD : ~14% &middot; THC : &lt; 0,2%</li><li>Culture : Greenhouse Suisse</li></ul>",,,taxable,,1,400,,0,,0.001,,,,,1,,4.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_cbd_luxe.png,,,,,,,,,,,Grammage,1g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FCG-3,Fleurs CBD Critical+ Greenhouse — 3g,1,0,visible,"Format 3g. ~14% CBD, THC < 0,2%. Greenhouse Suisse.","<p>Critical+ Greenhouse — <strong>3g</strong>. CBD : ~14% &middot; THC : &lt; 0,2% &middot; Culture : Greenhouse Suisse.</p><ul><li>Grammage : <strong>3g</strong></li><li>CBD : ~14% &middot; THC : &lt; 0,2%</li><li>Culture : Greenhouse Suisse</li></ul>",,,taxable,,1,350,,0,,0.003,,,,,1,,12.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_cbd_luxe.png,,,,,,,,,,,Grammage,3g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FCG-5,Fleurs CBD Critical+ Greenhouse — 5g,1,1,visible,"Format 5g. ~14% CBD, THC < 0,2%. Greenhouse Suisse.","<p>Critical+ Greenhouse — <strong>5g</strong>. CBD : ~14% &middot; THC : &lt; 0,2% &middot; Culture : Greenhouse Suisse.</p><ul><li>Grammage : <strong>5g</strong></li><li>CBD : ~14% &middot; THC : &lt; 0,2%</li><li>Culture : Greenhouse Suisse</li></ul>",,,taxable,,1,400,,0,,0.005,,,,,1,16.90,19.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_cbd_luxe.png,,,,,,,,,,,Grammage,5g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FCG-10,Fleurs CBD Critical+ Greenhouse — 10g,1,0,visible,"Format 10g. ~14% CBD, THC < 0,2%. Greenhouse Suisse.","<p>Critical+ Greenhouse — <strong>10g</strong>. CBD : ~14% &middot; THC : &lt; 0,2% &middot; Culture : Greenhouse Suisse.</p><ul><li>Grammage : <strong>10g</strong></li><li>CBD : ~14% &middot; THC : &lt; 0,2%</li><li>Culture : Greenhouse Suisse</li></ul>",,,taxable,,1,250,,0,,0.010,,,,,1,,33.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_cbd_luxe.png,,,,,,,,,,,Grammage,10g,1,1,Spectre,Fleur séchée,1,1
simple,GP-FCG-25,Fleurs CBD Critical+ Greenhouse — 25g,1,0,visible,"Format 25g. ~14% CBD, THC < 0,2%. Greenhouse Suisse.","<p>Critical+ Greenhouse — <strong>25g</strong>. CBD : ~14% &middot; THC : &lt; 0,2% &middot; Culture : Greenhouse Suisse.</p><ul><li>Grammage : <strong>25g</strong></li><li>CBD : ~14% &middot; THC : &lt; 0,2%</li><li>Culture : Greenhouse Suisse</li></ul>",,,taxable,,1,150,,0,,0.025,,,,,1,67.90,72.90,,Fleurs CBD,,,https://cbdborea.com/wp-content/themes/greenpure-cbd-theme/assets/images/products-premium/borea_fleur_cbd_luxe.png,,,,,,,,,,,Grammage,25g,1,1,Spectre,Fleur séchée,1,1
